Index,Case,Prompt,Success,Failure Type,Latency (s),Num Variables,Num Constraints,Prompt Length,Complexity Score,Reverse Prompt,Fidelity,Raw JSON
63,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node2'), ('Node1', 'Node4'), ('Node2', 'Node3')].",True,,4.58,5.0,3.0,145,9.45,"This is an optimization problem with five variables: Node0, Node1, Node2, Node3, and Node4. The goal is to minimize the objective function, which in this case is a constant zero. However, there are certain constraints that need to be satisfied. 

The first constraint is that Node0 and Node2 cannot be equal to each other. If this constraint is violated, a penalty of 10 will be added to the objective function. 

The second constraint is that Node1 and Node4 cannot be equal. Violating this constraint also results in a penalty of 10.

The third constraint is that Node2 and Node3 cannot be equal. If they are, a penalty of 10 will be added to the objective function. 

The optimal solution to this problem is the one that minimizes the objective function while satisfying all the constraints.",0.01703940362087327,"{""variables"": [""Node0"", ""Node1"", ""Node2"", ""Node3"", ""Node4""], ""constraints"": [{""type"": ""inequality"", ""expression"": ""Node0 != Node2"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""Node1 != Node4"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""Node2 != Node3"", ""penalty"": 10}], ""objective"": ""minimize: 0""}"
64,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node2', 'Node3')].",False,LLM Fail,2.21,,,105,1.05,,,null
65,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node3'), ('Node2', 'Node3')].",False,LLM Fail,3.69,,,125,1.25,,,null
66,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node1'), ('Node0', 'Node3'), ('Node2', 'Node3'), ('Node2', 'Node4')].",True,,5.54,5.0,4.0,165,10.65,"This is an optimization problem involving five variables, which we can think of as nodes: Node0, Node1, Node2, Node3, and Node4. The goal is to minimize an objective function, which in this case is simply 0. 

There are four constraints in this problem, all of which are inequalities. The first constraint requires that Node0 and Node1 must not be equal. The second constraint requires that Node0 and Node3 must not be equal. The third constraint requires that Node2 and Node3 must not be equal. The final constraint requires that Node2 and Node4 must not be equal. 

Each of these constraints carries a penalty of 1. This means that for each constraint that is not satisfied, the value of the objective function will increase by 1. Therefore, the optimal solution to this problem is one where all four constraints are satisfied, resulting in an objective function value of 0.",0.009606147934678195,"{""variables"": [""Node0"", ""Node1"", ""Node2"", ""Node3"", ""Node4""], ""constraints"": [{""type"": ""inequality"", ""expression"": ""Node0 != Node1"", ""penalty"": 1}, {""type"": ""inequality"", ""expression"": ""Node0 != Node3"", ""penalty"": 1}, {""type"": ""inequality"", ""expression"": ""Node2 != Node3"", ""penalty"": 1}, {""type"": ""inequality"", ""expression"": ""Node2 != Node4"", ""penalty"": 1}], ""objective"": ""minimize: 0""}"
67,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node3')].",False,LLM Fail,2.68,,,105,1.05,,,null
68,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node1'), ('Node0', 'Node2'), ('Node0', 'Node3'), ('Node1', 'Node3')].",True,,5.65,4.0,4.0,165,9.65,"This is an optimization problem with four variables: Node0, Node1, Node2, and Node3. The goal is to minimize the objective function, which in this case is a constant zero. 

However, there are several constraints that must be satisfied:

1. Node0 must not be equal to Node1. If this constraint is violated, a penalty of 10 is added to the objective function.
2. Node0 must not be equal to Node2. If this constraint is violated, a penalty of 10 is added to the objective function.
3. Node0 must not be equal to Node3. If this constraint is violated, a penalty of 10 is added to the objective function.
4. Node1 must not be equal to Node3. If this constraint is violated, a penalty of 10 is added to the objective function.

Therefore, the optimal solution is the one that satisfies all these constraints with the minimum penalty.",0.022155085599194362,"{""variables"": [""Node0"", ""Node1"", ""Node2"", ""Node3""], ""constraints"": [{""type"": ""inequality"", ""expression"": ""Node0 != Node1"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""Node0 != Node2"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""Node0 != Node3"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""Node1 != Node3"", ""penalty"": 10}], ""objective"": ""minimize: 0""}"
69,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node1', 'Node4')].",False,LLM Fail,2.45,,,105,1.05,,,null
70,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node2'), ('Node1', 'Node4'), ('Node2', 'Node3')].",True,,4.29,5.0,3.0,145,9.45,"This is an optimization problem that involves five variables: Node0, Node1, Node2, Node3, and Node4. The goal of this problem is to find the minimum value of the objective function, which in this case is zero. 

However, there are certain constraints that must be met. Specifically, Node0 cannot be equal to Node2, Node1 cannot be equal to Node4, and Node2 cannot be equal to Node3. If these constraints are not met, a penalty of 10 will be applied for each violation.",0.12398042414355628,"{""variables"": [""Node0"", ""Node1"", ""Node2"", ""Node3"", ""Node4""], ""constraints"": [{""type"": ""inequality"", ""expression"": ""Node0 != Node2"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""Node1 != Node4"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""Node2 != Node3"", ""penalty"": 10}], ""objective"": ""minimize: 0""}"
71,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node3'), ('Node1', 'Node2'), ('Node1', 'Node3')].",True,,5.0,4.0,3.0,145,8.45,"This is an optimization problem with four variables: Node0, Node1, Node2, and Node3. The objective of the problem is to minimize the sum of the values of these nodes.

The problem has three constraints, each of which imposes a penalty of 1 if not met. The first constraint requires that the value of Node0 is not equal to the value of Node3. The second constraint requires that the value of Node1 is not equal to the value of Node2. The third constraint requires that the value of Node1 is not equal to the value of Node3.",0.10494752623688156,"{""variables"": [""Node0"", ""Node1"", ""Node2"", ""Node3""], ""constraints"": [{""type"": ""inequality"", ""expression"": ""Node0 != Node3"", ""penalty"": 1}, {""type"": ""inequality"", ""expression"": ""Node1 != Node2"", ""penalty"": 1}, {""type"": ""inequality"", ""expression"": ""Node1 != Node3"", ""penalty"": 1}], ""objective"": ""minimize: Node0 + Node1 + Node2 + Node3""}"
72,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node1'), ('Node2', 'Node4')].",False,LLM Fail,3.27,,,125,1.25,,,null
73,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node2', 'Node3'), ('Node3', 'Node4')].",True,,3.81,3.0,2.0,125,6.25,"The optimization problem described by this QUBO involves three variables: Node2, Node3, and Node4. The goal of the problem is to minimize the objective function, which in this case is a constant value of 0.

There are two constraints in this problem. The first constraint requires that the value of Node2 is not equal to the value of Node3. If this constraint is violated, a penalty of 1 is added to the objective function. The second constraint requires that the value of Node3 is not equal to the value of Node4. Similarly, if this constraint is violated, a penalty of 1 is added to the objective function.

Therefore, the goal of this optimization problem is to find the values of Node2, Node3, and Node4 that satisfy these constraints and minimize the objective function.",0.06444444444444444,"{""variables"": [""Node2"", ""Node3"", ""Node4""], ""constraints"": [{""type"": ""inequality"", ""expression"": ""Node2 != Node3"", ""penalty"": 1}, {""type"": ""inequality"", ""expression"": ""Node3 != Node4"", ""penalty"": 1}], ""objective"": ""minimize: 0""}"
74,Graph Coloring,Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [].,False,LLM Fail,3.39,,,87,0.87,,,null
75,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node1'), ('Node0', 'Node2'), ('Node2', 'Node4')].",True,,4.2,4.0,3.0,145,8.45,"This is an optimization problem with four variables: Node0, Node1, Node2, and Node4. The goal is to minimize the objective function, which in this case is a constant zero. 

The problem includes three constraints. The first constraint requires that Node0 and Node1 must not be equal. If this constraint is violated, a penalty of 1 is added to the objective function. The second constraint requires that Node0 and Node2 must not be equal, with the same penalty of 1 applied if this constraint is not met. The third constraint requires that Node2 and Node4 must not be equal, and again, a penalty of 1 is applied if this constraint is violated. 

In other words, the problem is to find values for Node0, Node1, Node2, and Node4 such that Node0 is not equal to Node1, Node0 is not equal to Node2, and Node2 is not equal to Node4, while minimizing the total penalty.",0.07547169811320754,"{""variables"": [""Node0"", ""Node1"", ""Node2"", ""Node4""], ""constraints"": [{""type"": ""inequality"", ""expression"": ""Node0 != Node1"", ""penalty"": 1}, {""type"": ""inequality"", ""expression"": ""Node0 != Node2"", ""penalty"": 1}, {""type"": ""inequality"", ""expression"": ""Node2 != Node4"", ""penalty"": 1}], ""objective"": ""minimize: 0""}"
76,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node1'), ('Node0', 'Node2'), ('Node1', 'Node3')].",True,,4.75,4.0,3.0,145,8.45,"This is an optimization problem with four variables: Node0, Node1, Node2, and Node3. The objective of the problem is to minimize the sum of the values of these four nodes.

There are three constraints in the problem. The first constraint is that the value of Node0 should not be equal to the value of Node1. The second constraint is that the value of Node0 should not be equal to the value of Node2. The third constraint is that the value of Node1 should not be equal to the value of Node3. 

If any of these constraints are violated, a penalty of 1 is added to the objective function. Therefore, the goal is to find the values of Node0, Node1, Node2, and Node3 that minimize their sum while also satisfying the constraints.",0.01611047180667434,"{""variables"": [""Node0"", ""Node1"", ""Node2"", ""Node3""], ""constraints"": [{""type"": ""inequality"", ""expression"": ""Node0 != Node1"", ""penalty"": 1}, {""type"": ""inequality"", ""expression"": ""Node0 != Node2"", ""penalty"": 1}, {""type"": ""inequality"", ""expression"": ""Node1 != Node3"", ""penalty"": 1}], ""objective"": ""minimize: Node0 + Node1 + Node2 + Node3""}"
77,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node1', 'Node3'), ('Node1', 'Node4'), ('Node2', 'Node3'), ('Node3', 'Node4')].",True,,5.02,4.0,4.0,165,9.65,"This is an optimization problem with four variables: Node1, Node2, Node3, and Node4. The objective is to minimize the sum of these variables.

There are four constraints in the problem:

1. Node1 must not be equal to Node3. If this constraint is violated, a penalty of 1 is added to the objective function.
2. Node1 must not be equal to Node4. If this constraint is violated, a penalty of 1 is added to the objective function.
3. Node2 must not be equal to Node3. If this constraint is violated, a penalty of 1 is added to the objective function.
4. Node3 must not be equal to Node4. If this constraint is violated, a penalty of 1 is added to the objective function.

The goal is to find the values of Node1, Node2, Node3, and Node4 that minimize the objective function while satisfying all the constraints.",0.0102880658436214,"{""variables"": [""Node1"", ""Node2"", ""Node3"", ""Node4""], ""constraints"": [{""type"": ""inequality"", ""expression"": ""Node1 != Node3"", ""penalty"": 1}, {""type"": ""inequality"", ""expression"": ""Node1 != Node4"", ""penalty"": 1}, {""type"": ""inequality"", ""expression"": ""Node2 != Node3"", ""penalty"": 1}, {""type"": ""inequality"", ""expression"": ""Node3 != Node4"", ""penalty"": 1}], ""objective"": ""minimize: Node1 + Node2 + Node3 + Node4""}"
78,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node4'), ('Node1', 'Node2')].",True,,3.47,4.0,2.0,125,7.25,"The optimization problem described by this QUBO (Quadratic Unconstrained Binary Optimization) is as follows:

The problem involves four variables: Node0, Node1, Node2, and Node4. The goal is to minimize the sum of these variables. 

However, there are constraints that must be adhered to. Specifically, the value of Node0 must not be equal to the value of Node4, and the value of Node1 must not be equal to the value of Node2. If these constraints are violated, a penalty of 1 is added to the objective function for each violation. 

Therefore, the optimal solution to this problem is the combination of values for Node0, Node1, Node2, and Node4 that results in the smallest possible sum, while also satisfying the inequality constraints.",0.04171494785631518,"{""variables"": [""Node0"", ""Node1"", ""Node2"", ""Node4""], ""constraints"": [{""type"": ""inequality"", ""expression"": ""Node0 != Node4"", ""penalty"": 1}, {""type"": ""inequality"", ""expression"": ""Node1 != Node2"", ""penalty"": 1}], ""objective"": ""minimize: Node0 + Node1 + Node2 + Node4""}"
79,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node1', 'Node3')].",False,LLM Fail,2.47,,,105,1.05,,,null
80,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node1', 'Node3'), ('Node3', 'Node4')].",False,LLM Fail,3.01,,,125,1.25,,,null
81,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [2, 6, 4, 7, 5, 3].",False,LLM Fail,4.48,,,158,1.58,,,null
82,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [10, 2, 9, 3, 10, 5].",True,,7.06,6.0,1.0,160,8.6,"This is an optimization problem with six variables: Person0, Person1, Person2, Person3, Person4, and Person5. The goal is to minimize the objective function, which is calculated as 10 times the value of Person0, plus 2 times the value of Person1, plus 9 times the value of Person2, minus 3 times the value of Person3, minus 10 times the value of Person4, and minus 5 times the value of Person5.

There is one constraint in this problem, which requires that the sum of the values of Person0, Person1, and Person2 must be equal to the sum of the values of Person3, Person4, and Person5. If this constraint is not met, a penalty of 10 will be added to the objective function.",0.04326923076923077,"{""variables"": [""Person0"", ""Person1"", ""Person2"", ""Person3"", ""Person4"", ""Person5""], ""constraints"": [{""type"": ""equality"", ""expression"": ""Person0 + Person1 + Person2 = Person3 + Person4 + Person5"", ""penalty"": 10}], ""objective"": ""minimize: Person0*10 + Person1*2 + Person2*9 - Person3*3 - Person4*10 - Person5*5""}"
83,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [8, 7, 5, 1, 2, 7].",True,,4.62,6.0,1.0,158,8.58,"The optimization problem involves six individuals: Person0, Person1, Person2, Person3, Person4, and Person5. The problem's main objective is to minimize the difference between the sum of the values assigned to Person0, Person1, and Person2 and the sum of the values assigned to Person3, Person4, and Person5. The values are weighted, with Person0, Person1, and Person2 having weights of 8, 7, and 5 respectively, and Person3, Person4, and Person5 having weights of 1, 2, and 7 respectively.

There is also a constraint that the sum of the values assigned to Person0, Person1, and Person2 must be equal to the sum of the values assigned to Person3, Person4, and Person5. If this equality constraint is not met, a penalty of 10 will be applied to the objective function.",0.019438444924406047,"{""variables"": [""Person0"", ""Person1"", ""Person2"", ""Person3"", ""Person4"", ""Person5""], ""constraints"": [{""type"": ""equality"", ""expression"": ""Person0 + Person1 + Person2 = Person3 + Person4 + Person5"", ""penalty"": 10}], ""objective"": ""minimize: (8*Person0 + 7*Person1 + 5*Person2) - (1*Person3 + 2*Person4 + 7*Person5)""}"
84,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [1, 8, 5, 6, 10, 9].",False,LLM Fail,5.38,,,159,1.59,,,null
85,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [5, 9, 9, 8, 9, 7].",False,LLM Fail,3.81,,,158,1.58,,,null
86,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [3, 8, 5, 4, 9, 3].",False,LLM Fail,3.71,,,158,1.58,,,null
87,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [8, 1, 7, 10, 4, 9].",False,LLM Fail,4.13,,,159,1.59,,,null
88,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [10, 8, 9, 3, 8, 10].",False,LLM Fail,5.02,,,160,1.6,,,null
89,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [10, 3, 5, 2, 1, 7].",False,LLM Fail,4.79,,,159,1.59,,,null
90,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [6, 5, 6, 3, 6, 8].",True,,6.04,6.0,1.0,158,8.58,"The optimization problem described in this JSON QUBO is as follows:

We have six variables, each representing a person: Person0, Person1, Person2, Person3, Person4, and Person5. 

The problem has a constraint that only two out of these six people can be chosen. If this constraint is not met, a penalty of 10 is added to the objective function.

The goal of the problem is to minimize the objective function, which is the sum of the squares of each person's value multiplied by a certain weight. Specifically, the value for Person0, Person2, and Person4 is multiplied by 6, the value for Person1 is multiplied by 5, the value for Person3 is multiplied by 3, and the value for Person5 is multiplied by 8. 

In other words, we are trying to select two people out of six in such a way that the sum of the squares of their weighted values is as small as possible.",0.06686332350049164,"{""variables"": [""Person0"", ""Person1"", ""Person2"", ""Person3"", ""Person4"", ""Person5""], ""constraints"": [{""type"": ""equality"", ""expression"": ""sum(Person0, Person1, Person2, Person3, Person4, Person5) = 2"", ""penalty"": 10}], ""objective"": ""minimize: sum((Person0*6)^2, (Person1*5)^2, (Person2*6)^2, (Person3*3)^2, (Person4*6)^2, (Person5*8)^2)""}"
91,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [8, 6, 7, 1, 9, 3].",False,LLM Fail,4.33,,,158,1.58,,,null
92,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [7, 7, 4, 1, 5, 2].",False,LLM Fail,3.73,,,158,1.58,,,null
93,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [8, 10, 10, 8, 9, 4].",True,,3.91,6.0,1.0,160,8.6,"This is an optimization problem with six variables, each representing a person: Person0, Person1, Person2, Person3, Person4, and Person5. The problem is to minimize the objective function, which is -8 times the value of Person0, minus 10 times the value of Person1, minus 10 times the value of Person2, minus 8 times the value of Person3, minus 9 times the value of Person4, and minus 4 times the value of Person5.

There is a constraint in this problem that the sum of the values of Person0, Person1, and Person2 must be equal to the sum of the values of Person3, Person4, and Person5. If this equality constraint is not met, a penalty of 10 will be added to the objective function value. 

The goal is to find the values for each person that minimize the objective function while satisfying the constraint.",0.045454545454545456,"{""variables"": [""Person0"", ""Person1"", ""Person2"", ""Person3"", ""Person4"", ""Person5""], ""constraints"": [{""type"": ""equality"", ""expression"": ""Person0 + Person1 + Person2 = Person3 + Person4 + Person5"", ""penalty"": 10}], ""objective"": ""minimize: -8*Person0 -10*Person1 -10*Person2 -8*Person3 -9*Person4 -4*Person5""}"
94,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [6, 8, 10, 6, 10, 2].",True,,3.91,6.0,1.0,160,8.6,"This is an optimization problem involving six people, labeled as Person0 through Person5. The goal is to minimize the objective function, which is calculated as follows: 6 times the value of Person0, plus 8 times the value of Person1, plus 10 times the value of Person2, minus 6 times the value of Person3, minus 10 times the value of Person4, and minus 2 times the value of Person5.

There is a constraint in the problem that requires the sum of the values of Person0, Person1, and Person2 to be equal to the sum of the values of Person3, Person4, and Person5. If this equality is not met, a penalty of 10 units is added to the objective function. 

The goal is to find the values for each person that minimize the objective function while also satisfying the constraint.",0.06652360515021459,"{""variables"": [""Person0"", ""Person1"", ""Person2"", ""Person3"", ""Person4"", ""Person5""], ""constraints"": [{""type"": ""equality"", ""expression"": ""Person0 + Person1 + Person2 = Person3 + Person4 + Person5"", ""penalty"": 10}], ""objective"": ""minimize: Person0*6 + Person1*8 + Person2*10 - Person3*6 - Person4*10 - Person5*2""}"
95,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [6, 1, 4, 5, 7, 1].",True,,4.26,6.0,1.0,158,8.58,"The optimization problem described by this QUBO involves six individuals, labeled as Person0 through Person5. The problem has a constraint and an objective to minimize.

The constraint requires that the sum of Person0, Person1, and Person2 must be equal to the sum of Person3, Person4, and Person5. If this condition is not met, a penalty of 10 is applied.

The objective of the problem is to minimize the absolute difference between two sums. The first sum is calculated by multiplying the value of Person0 by 6, the value of Person1 by 1, and the value of Person2 by 4. The second sum is calculated by multiplying the value of Person3 by 5, the value of Person4 by 7, and the value of Person5 by 1. The goal is to adjust the values of the six individuals to make these two sums as close as possible.",0.004171011470281543,"{""variables"": [""Person0"", ""Person1"", ""Person2"", ""Person3"", ""Person4"", ""Person5""], ""constraints"": [{""type"": ""equality"", ""expression"": ""Person0 + Person1 + Person2 = Person3 + Person4 + Person5"", ""penalty"": 10}], ""objective"": ""minimize: abs((Person0 * 6 + Person1 * 1 + Person2 * 4) - (Person3 * 5 + Person4 * 7 + Person5 * 1))""}"
96,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [10, 2, 7, 7, 3, 5].",True,,3.66,6.0,1.0,159,8.59,"This optimization problem involves six people, labeled as Person0, Person1, Person2, Person3, Person4, and Person5. They need to be divided into two teams, Team1 and Team2. 

The first constraint is that the total number of people in Team1 should be equal to the total number of people in Team2. If this condition is not met, a penalty of 10 units is applied.

The objective of this problem is to minimize the variance within each team. This is achieved by minimizing the sum of the squared differences between the total number of people in each team and the average number of people in that team. 

In other words, the goal is to form two teams of equal size, while also ensuring that the distribution of people within each team is as even as possible.",0.02631578947368421,"{""variables"": [""Person0"", ""Person1"", ""Person2"", ""Person3"", ""Person4"", ""Person5""], ""constraints"": [{""type"": ""equality"", ""expression"": ""sum(Team1) - sum(Team2) = 0"", ""penalty"": 10}], ""objective"": ""minimize: sum((sum(Team1) - average(Team1))^2) + sum((sum(Team2) - average(Team2))^2)""}"
97,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [6, 10, 3, 10, 5, 6].",False,LLM Fail,3.42,,,160,1.6,,,null
98,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [6, 5, 7, 1, 4, 5].",False,LLM Fail,4.16,,,158,1.58,,,null
99,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [5, 3, 6, 9, 2, 1].",False,LLM Fail,5.06,,,158,1.58,,,null
100,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [2, 7, 5, 6, 8, 5].",False,LLM Fail,4.69,,,158,1.58,,,null
